OTUID,Y11_Spring_1,Y11_Spring_2,Y11_Spring_3,Y11_Spring_4,Y11_Summer_1,Y11_Summer_2,Y11_Summer_3,Y11_Summer_4,Y2_Spring_1,Y2_Spring_2,Y2_Spring_3,Y2_Spring_4,Y2_Summer_1,Y2_Summer_2,Y2_Summer_3,Y2_Summer_4,Y5_Spring_1,Y5_Spring_2,Y5_Spring_3,Y5_Spring_4,Y5_Summer_1,Y5_Summer_2,Y5_Summer_3,Y5_Summer_4,Y8_Spring_1,Y8_Spring_2,Y8_Spring_3,Y8_Spring_4,Y8_Summer_1,Y8_Summer_2,Y8_Summer_3,Y8_Summer_4
ASV_2440,1,2,4,1,0,0,0,2,0,0,2,0,2,2,3,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
ASV_7360,1,3,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,2,0,3,0,0,0,1,2,0,1,1,2,0,1,3
ASV_2441,1,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,1,1,2,1,0
ASV_3047,1,3,0,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,2,1,2
ASV_7378,1,4,1,0,1,4,0,0,1,1,0,1,1,1,0,2,0,0,3,1,2,0,1,0,0,2,0,0,0,0,0,0
ASV_8120,1,0,0,1,5,0,2,0,0,1,0,0,0,0,0,0,1,1,2,0,2,0,2,0,1,0,1,0,1,3,2,1
ASV_6210,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2,0,7,0,0,4,2,2,0,0,0,0,0,1,0,2,0,1
ASV_4553,1,1,3,0,2,0,1,0,0,3,2,0,0,0,0,1,1,0,2,1,2,0,0,1,0,1,0,2,0,1,2,0
ASV_4193,0,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,1,0,0,1,0,2,0,0,0,0,1,1,0,0
ASV_1855,0,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5,3,3,0,1,1,0,1,0,0,1,0,1,2,0,0
ASV_7538,0,1,1,0,0,3,0,0,1,0,1,1,0,1,0,0,3,1,2,0,1,0,0,1,2,1,2,3,1,1,0,0
ASV_3128,0,2,3,2,0,0,2,0,0,1,0,2,2,4,0,2,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0
ASV_3267,0,1,0,0,0,0,0,1,6,3,1,6,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ASV_2796,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,0,4,1,7,6,0,0,2,0,1,0,0,0,0,0,0,0
ASV_8544,0,2,0,1,2,1,2,1,5,2,2,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ASV_2811,0,2,0,1,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,6,2,4
ASV_5836,0,2,1,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2,0,7,0,0,0,1
ASV_3215,0,1,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,2,1,1,4,3,0,4,0,0,0,0
ASV_5363,0,1,3,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,1,2,6,1,0,1,0,1
ASV_2237,0,1,0,0,0,0,0,0,0,1,1,6,1,1,4,2,4,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0
ASV_1388,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,2,1,1,0,0,2,4,1,0,0,1,0,0
ASV_3104,0,1,0,0,0,3,0,1,0,0,3,0,0,0,1,5,0,0,0,0,0,0,2,1,0,9,0,1,0,0,0,0
ASV_6318,0,1,0,1,1,0,1,1,1,0,0,0,0,9,0,0,2,0,1,3,0,0,0,1,1,0,0,2,0,0,1,1
ASV_5890,0,1,1,2,0,0,1,0,9,1,1,1,2,0,0,2,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0
ASV_3220,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,2,0,1,0,5,1,0,2,2,0,3,1,1,1,1
ASV_2783,0,1,2,0,0,0,0,1,6,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,4,1,0,0,0
ASV_7637,0,1,0,0,1,1,0,2,5,1,3,3,0,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,2
ASV_4083,0,1,1,0,0,0,0,3,1,2,0,5,1,0,1,4,1,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0
ASV_7964,0,1,1,1,0,1,2,1,0,0,0,1,0,0,1,0,2,1,1,3,0,0,0,1,7,0,0,1,1,0,1,0
ASV_4087,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,2,1,6,0,2,0,0,0,0,3,1,0,1
ASV_2801,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3640,0,0,1,0,0,0,0,1,5,7,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0
ASV_4759,0,0,3,5,1,1,3,3,1,0,3,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0
ASV_4135,0,0,4,1,1,0,0,2,1,0,3,1,0,0,1,1,0,1,0,5,1,1,0,0,1,0,0,0,1,1,0,1
ASV_1431,0,0,1,0,0,0,1,0,10,6,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ASV_1915,0,0,2,0,0,0,1,0,1,2,3,2,0,1,2,1,2,0,0,0,0,0,0,1,0,3,0,3,1,0,1,1
ASV_3797,0,0,1,0,0,0,0,0,0,11,2,3,1,1,0,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6612,0,0,2,0,0,0,2,0,3,1,0,3,0,1,0,4,1,0,0,0,0,0,4,1,2,0,0,1,1,1,0,0
ASV_7781,0,0,3,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,1,1,3,2,1,1,1,3,1,1,0,1,0,1
ASV_4739,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,0,0,3,0,0,0,0,1,1,0,0
ASV_4892,0,0,2,0,0,2,0,0,1,0,3,1,0,3,1,5,0,0,0,0,1,0,1,3,0,1,0,1,0,1,1,0
ASV_1713,0,0,2,0,1,0,0,2,0,0,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,5,0,0,0,2
ASV_5533,0,0,3,0,1,1,2,1,1,0,1,0,0,1,1,3,0,0,1,1,2,0,2,1,0,0,0,0,3,1,0,1
ASV_2834,0,0,1,1,0,0,0,0,7,5,2,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ASV_2287,0,0,2,1,0,0,0,1,3,0,2,1,0,0,0,0,1,1,2,2,1,0,2,2,1,0,0,1,1,2,1,0
ASV_5911,0,0,1,0,0,0,0,0,4,5,1,6,0,0,2,1,0,1,0,0,0,1,0,0,1,1,2,0,1,0,0,0
ASV_5748,0,0,1,0,0,0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,4,2,4
ASV_6699,0,0,1,2,2,2,3,1,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,3,0,0,1,1,1,1,1,0
ASV_2291,0,0,2,2,3,2,1,0,0,0,0,1,0,0,0,0,3,1,2,0,0,0,1,3,0,2,0,0,3,0,1,0
ASV_4758,0,0,1,0,0,1,1,0,0,0,0,0,1,0,5,1,0,1,1,0,3,2,1,1,0,0,2,0,2,1,3,0
ASV_3663,0,0,1,1,0,0,0,0,2,1,2,3,1,1,5,2,1,0,1,0,1,0,1,0,0,2,2,0,0,0,0,0
ASV_5636,0,0,2,2,0,0,1,0,0,0,1,3,0,0,0,1,3,2,1,1,0,0,0,1,2,4,0,0,1,0,2,0
ASV_3182,0,0,1,0,0,0,0,0,3,3,6,1,1,2,1,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1
ASV_5692,0,0,1,0,1,0,0,0,6,0,1,1,3,2,0,0,1,0,0,1,0,0,3,0,5,0,1,0,0,0,1,0
ASV_4236,0,0,1,0,1,0,0,0,4,3,3,1,0,0,2,0,1,1,0,5,0,1,0,3,0,1,0,0,0,0,0,0
ASV_2849,0,0,2,8,2,1,0,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,2,0,0,0,0,3,0
ASV_5640,0,0,2,3,9,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,4,0,1
ASV_5013,0,0,1,2,0,0,0,0,6,5,1,4,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
ASV_8084,0,0,0,1,0,1,1,1,0,0,3,0,1,0,1,0,1,2,2,2,0,1,0,2,1,0,0,0,0,1,2,4
ASV_8024,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,3,2,1,1,0,1,1,1,2,1,4,0,2,0
ASV_5042,0,0,0,1,0,0,0,0,1,0,7,3,0,0,3,1,1,0,1,6,0,0,0,0,1,0,0,1,1,0,0,0
ASV_5828,0,0,0,1,0,0,0,0,7,3,3,3,5,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ASV_5005,0,0,0,1,0,1,0,0,2,2,4,1,1,1,3,1,1,1,0,2,0,0,0,0,1,1,0,0,1,0,0,3
ASV_4209,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,2,1,2,3,1,1,0
ASV_8410,0,0,0,1,0,0,1,0,5,6,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASV_5662,0,0,0,2,0,0,1,0,2,0,3,1,1,0,0,0,0,0,1,3,1,0,0,2,0,1,3,1,2,2,0,1
ASV_4358,0,0,0,1,0,0,0,0,3,2,2,2,5,1,0,2,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0
ASV_5661,0,0,0,1,4,1,7,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,1,3,2
ASV_2106,0,0,0,0,0,1,0,0,8,6,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
ASV_3229,0,0,0,0,0,1,2,0,5,2,1,0,4,0,0,2,0,0,0,0,0,0,0,0,2,1,2,3,1,1,0,0
ASV_4245,0,0,0,0,0,2,0,1,0,1,0,0,3,1,0,1,0,0,0,1,0,2,2,1,0,0,0,0,4,4,1,3
ASV_4283,0,0,0,0,0,1,1,0,6,1,3,2,3,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
ASV_2904,0,0,0,0,0,0,1,0,7,3,1,2,4,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
ASV_2360,0,0,0,0,0,0,1,0,1,6,1,6,2,0,0,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
ASV_8211,0,0,0,0,0,0,1,0,4,4,6,1,1,2,2,1,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0
ASV_3244,0,0,0,0,0,0,2,0,2,0,2,6,1,3,1,1,1,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0
ASV_4931,0,0,0,0,0,0,0,3,1,7,1,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0
ASV_5900,0,0,0,0,0,0,0,0,9,4,0,3,0,0,1,5,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
ASV_5025,0,0,0,0,0,0,0,0,7,1,8,3,3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ASV_2614,0,0,0,0,0,0,0,0,13,8,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
ASV_3266,0,0,0,0,0,0,0,0,19,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_8383,0,0,0,0,0,0,0,0,7,6,6,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ASV_8489,0,0,0,0,0,0,0,0,11,2,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_6873,0,0,0,0,0,0,0,0,12,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_8333,0,0,0,0,0,0,0,0,2,5,6,1,7,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ASV_3325,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1970,0,0,0,0,0,0,0,0,0,0,10,0,6,6,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ASV_7104,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,1,2,1,0,2,0,2,3,2,2,0,1,1,1,2
ASV_2762,7,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3,1,0,0,0,2,0
ASV_6697,1,0,2,1,0,3,1,0,0,0,1,0,1,0,0,1,0,5,0,7,0,0,0,0,0,0,0,1,1,0,1,0
ASV_3963,4,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,2,2,0,3,0
ASV_3890,5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,3,0,2,0,0,2,1
ASV_2382,3,1,1,3,1,0,0,0,1,1,0,0,0,0,0,0,3,1,2,2,0,1,1,2,0,0,0,0,1,0,1,1
ASV_5137,4,3,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,4,0,0,0,1,0,1,0
ASV_5199,7,4,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0
ASV_7152,4,5,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,1,1,0
ASV_3022,3,0,1,1,0,0,0,0,4,0,4,9,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ASV_3427,4,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,5,1,1,2,1
ASV_7319,1,2,0,0,0,0,0,2,0,0,0,0,0,2,1,1,2,0,0,1,0,1,0,2,0,0,0,1,3,4,2,1
ASV_4846,1,1,0,1,3,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6,3,2,1,2
ASV_3931,2,7,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,3,1,1,0,0,0,0
ASV_3356,6,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,2,0,3,1,0,0,1
ASV_5272,5,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,3,1,1,1,0,1,0,1
ASV_6217,3,5,3,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,2,1,1,0,2
ASV_3861,4,0,0,0,0,0,1,0,3,1,4,1,0,0,1,0,2,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0
ASV_2748,2,0,0,0,0,1,0,0,2,0,1,3,1,0,2,0,0,2,0,1,0,1,1,3,3,0,0,1,1,1,0,0
ASV_2687,2,0,2,0,1,0,0,2,2,1,0,3,0,1,2,1,2,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0
ASV_4704,1,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,1,5,2,1,0,2
ASV_2466,2,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,3,1,2,1,3,2,0,0
ASV_3478,2,3,0,0,0,2,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,6,0,0,0,0
ASV_6045,2,0,1,0,0,0,0,0,1,0,5,5,1,0,0,2,1,1,1,2,0,0,0,0,0,1,0,2,1,0,0,0
ASV_7664,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1,2,5,0,1,1,0
ASV_4200,1,0,0,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,4,3,2,1,0,0,0,1
ASV_3076,3,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,2,1,0,2,2,0,1,0,0,0,0,0,1
ASV_5738,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,2,0,0,0,5,1,0,1,0,1,0
ASV_3487,1,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,1,8,0,0,1,1,0,1
ASV_2755,2,0,0,0,1,1,0,0,2,0,1,1,0,1,0,1,4,1,3,5,0,0,2,1,0,0,0,0,0,0,0,0
ASV_7472,2,0,1,3,0,1,0,0,0,0,1,1,0,0,0,3,1,3,1,1,2,2,2,0,2,0,0,0,0,0,0,0
ASV_7825,1,0,5,2,0,1,3,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0,4,0,0,3
ASV_7480,2,0,2,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,2,1,0,0,2,4,0
ASV_4000,3,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,6,1,2,1,1,0,1,1,0,0,1,0,1,0,2,0
ASV_3359,4,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,3,0,0
ASV_3595,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,1,0,3,3,0,0,1,0,2,0
ASV_2764,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,3,4,2,2,5,1,0,1,0
ASV_3351,4,5,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,3,0
ASV_2670,1,1,4,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,4,0,0,1,2,0,1,0,0,0,3,1,1
ASV_6914,3,1,0,0,1,1,0,0,3,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,3,4,0,0,1,0,1,0
ASV_4792,1,0,4,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
ASV_2376,3,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,2,1,0,0,3,3,1,0
ASV_1624,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,2,2,0,0,1,2,0,4,0,0,0,3,0,0,0
ASV_4206,1,2,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,0,0,1,0,1,2,3
ASV_5251,4,7,0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0
ASV_1984,2,2,5,1,1,3,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0
ASV_6044,2,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,6,1,1,0,3,0,0,2,2
ASV_2920,1,0,0,0,0,0,0,0,4,2,1,0,0,1,0,2,0,0,2,1,1,0,2,1,4,1,0,2,0,0,1,0
ASV_3878,1,0,5,1,1,0,4,1,1,0,2,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
ASV_4452,1,0,2,0,1,3,0,0,2,0,0,0,2,2,0,2,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,2
ASV_2087,1,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,1,1,3,3,0,0,1,0,1
ASV_2180,1,0,0,0,0,0,0,0,2,0,2,1,2,0,1,0,7,0,4,2,0,0,0,0,2,1,1,0,0,0,0,0
ASV_7241,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,3,0,1,0,4,4,1
ASV_1793,2,2,2,1,0,3,1,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,3,0,1,0,0
ASV_3400,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,1,1,0,1,0,5,1,1,2,0,1,0
ASV_4122,2,0,5,1,0,0,1,0,0,0,2,0,1,1,0,0,4,2,0,1,2,1,0,0,0,0,2,1,0,0,0,0
ASV_7985,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,3,1,0,0,2,1,7,0
ASV_6955,1,1,0,1,0,0,0,1,2,3,7,1,0,2,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0
ASV_4041,1,2,0,1,0,1,1,0,1,3,3,1,0,1,1,1,0,3,0,2,0,1,1,0,0,0,0,1,0,0,0,1
ASV_3018,1,2,2,3,0,0,4,0,0,1,0,1,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0
ASV_3020,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,0,0,1,2,0,0,1,1,3,0,3
ASV_6125,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,3,0,3,0,0,3,0
ASV_5938,1,0,0,0,0,1,0,0,0,0,5,3,0,1,6,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
ASV_4515,1,0,0,0,0,0,0,0,4,0,3,0,1,1,0,1,0,0,0,0,1,0,0,1,3,5,0,1,0,0,4,0
ASV_7674,1,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,3,0,0,0,0,0,2,0,1,0
ASV_6312,1,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,5,0,1,3,0,1,1,1,3,1,1
ASV_5540,1,1,5,2,0,0,3,1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,3,1,1,0,1,1,0,1,0,0
ASV_7055,1,0,1,1,2,1,1,0,0,0,3,0,0,0,1,0,3,3,0,0,1,0,1,3,0,2,0,0,0,0,0,2
ASV_2126,1,0,0,0,0,0,0,0,1,3,2,0,2,0,1,0,0,1,1,0,3,2,0,2,0,1,0,4,0,0,2,0
ASV_2260,1,1,0,0,0,1,0,1,0,0,1,5,0,4,0,0,5,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0
ASV_8430,1,0,3,0,1,0,0,0,3,0,1,1,0,1,2,0,1,2,1,2,2,1,1,0,0,0,0,1,2,0,0,0
ASV_4550,1,1,1,0,2,1,1,0,0,0,1,10,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0
ASV_7732,2,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8,1,0,1,0,0
ASV_6665,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,2,0,0,1,2,2,0,1,1,3
ASV_3150,0,4,2,2,0,0,2,1,1,1,5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
ASV_7882,0,2,1,1,2,0,2,0,0,0,2,0,0,0,0,1,3,1,0,5,0,2,0,0,1,1,2,0,0,0,0,0
ASV_8175,0,2,1,2,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1,2,3,1,1,1,2,2
ASV_4203,0,1,0,3,0,0,1,0,2,1,1,5,3,1,1,1,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
ASV_8700,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,1,4,0,1,0,2,1,0,1,0,1,1,1,3
ASV_8748,0,2,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,2,3,1,1,0,1,0,3
ASV_3590,0,2,0,1,0,2,1,2,0,0,2,0,0,0,0,0,1,0,2,1,1,0,0,0,3,1,2,0,2,1,2,0
ASV_3689,0,1,1,0,0,1,1,0,3,3,2,1,2,1,4,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
ASV_6290,0,3,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,12,0,0,1,0
ASV_4747,0,1,4,0,0,0,0,0,0,3,2,5,0,1,0,1,1,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0
ASV_8651,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,5,0,1,1,0,0,1,6,2,0,3,0,0,0,0
ASV_8725,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,10,0,2,2,2,0,0,0,1,2,1,0,1,0,0
ASV_3192,0,1,2,1,0,4,2,0,1,0,0,1,0,2,3,0,2,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0
ASV_3571,0,2,0,1,0,2,0,2,2,1,2,1,0,0,0,0,1,1,3,0,0,0,1,2,0,0,0,1,1,1,1,1
ASV_4385,0,1,0,0,0,0,1,0,0,1,5,6,3,1,0,2,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0
ASV_8304,0,1,1,1,0,0,0,2,4,8,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ASV_2245,0,1,0,0,0,0,0,0,4,1,1,3,2,2,0,2,0,3,0,3,0,0,0,0,2,0,0,0,2,0,0,0
ASV_7103,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,10,0,0,0,1,0
ASV_5408,0,2,1,0,3,0,1,0,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,2,0,4,0,0,1,1,0,2
ASV_5506,0,1,8,1,0,2,0,0,1,2,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
ASV_6764,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,0,2,2,1,0,0,0,1,0,2,1
ASV_5695,0,2,0,1,5,3,4,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,1,1,0,0,0,1,0,0
ASV_4859,0,2,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,2,4,1,1,0,1,1,1,0,1,1,2,0,1
ASV_8595,0,1,0,0,0,0,0,0,2,0,3,4,0,1,1,1,0,2,3,3,0,1,1,0,0,2,0,0,0,0,1,0
ASV_8113,0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,0,0,1,6,0,3
ASV_3574,0,1,4,0,1,1,0,2,3,0,0,2,0,0,1,0,0,2,0,0,1,0,2,0,0,4,0,1,1,0,0,0
ASV_1879,0,1,0,0,0,0,0,0,5,10,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1
ASV_8358,0,1,1,1,0,0,0,0,3,2,5,3,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,3
ASV_3619,0,0,2,0,0,0,0,0,4,1,2,4,0,0,3,0,2,0,0,0,0,0,0,0,2,3,0,0,1,0,0,2
ASV_2858,0,0,2,4,0,1,0,1,1,3,1,3,0,0,1,0,1,0,1,2,1,0,0,1,1,2,0,0,0,0,0,0
ASV_6609,0,0,6,2,0,0,0,0,0,4,1,3,0,1,1,0,2,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0
